Date_Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,dayOfWeek,Time,Hour,Min,Temperature,Dew Point,Humidity,Wind,Wind Speed,Condition,anHourAgo_Temp,anHourAgo_DewPoint,anHourAgo_Humid,anHourAgo_Wind,anHourAgo_WindSpeed,anHourAgo_Condition,halfHourAgo_Temp,halfHourAgo_DewPoint,halfHourAgo_Humid,halfHourAgo_Wind,halfHourAgo_WindSpeed,halfHourAgo_Condition,DaySession
2015-11-28 21:02:03,indian,female,moderate,40.0,no,no_kids,big,red,casual,brown,long sleeve,black,long,blankets,6,7,yes,Saturday,21:02,21,02,27 °C,25 °C,89 %,WNW,4 km/h,Mostly Cloudy,27 °C,26 °C,94 %,W,2 km/h,Mostly Cloudy,27 °C,25 °C,89 %,NW,4 km/h,Mostly Cloudy,Evening
2015-11-28 21:07:03,chinese,female,fat,29.0,no,no_kids,big,blue,casual,grey,long sleeve,blue,long,clothes,4,10,no,Saturday,21:07,21,07,27 °C,25 °C,89 %,WNW,4 km/h,Mostly Cloudy,27 °C,26 °C,94 %,W,2 km/h,Mostly Cloudy,27 °C,25 °C,89 %,NW,4 km/h,Mostly Cloudy,Evening
2015-11-28 21:07:53,chinese,male,fat,48.0,no,no_kids,big,pink,casual,yellow,short_sleeve,black,short,clothes,5,7,no,Saturday,21:07,21,07,27 °C,25 °C,89 %,WNW,4 km/h,Mostly Cloudy,27 °C,26 °C,94 %,W,2 km/h,Mostly Cloudy,27 °C,25 °C,89 %,NW,4 km/h,Mostly Cloudy,Evening
2015-11-28 21:44:36,indian,male,fat,39.0,no,no_kids,big,pink,casual,black,short_sleeve,blue_jeans,long,clothes,5,7,no,Saturday,21:44,21,44,27 °C,25 °C,89 %,CALM,0 km/h,Mostly Cloudy,27 °C,25 °C,89 %,NW,4 km/h,Mostly Cloudy,27 °C,25 °C,89 %,WNW,4 km/h,Mostly Cloudy,Evening
2015-11-28 22:12:27,foreigner ,female,moderate,40.0,no,no_kids,big,black,unknown,brown,long sleeve,unknown,long,blankets,3,7,yes,Saturday,22:12,22,12,27 °C,25 °C,89 %,W,2 km/h,Mostly Cloudy,27 °C,25 °C,89 %,WNW,4 km/h,Mostly Cloudy,27 °C,25 °C,89 %,CALM,0 km/h,Mostly Cloudy,Evening
2015-11-28 22:12:27,indian,male,fat,46.0,no,no_kids,big,pink,casual,white,short_sleeve,white,short,clothes,5,8,no,Saturday,22:12,22,12,27 °C,25 °C,89 %,W,2 km/h,Mostly Cloudy,27 °C,25 °C,89 %,WNW,4 km/h,Mostly Cloudy,27 °C,25 °C,89 %,CALM,0 km/h,Mostly Cloudy,Evening
2015-11-28 22:12:27,indian,male,moderate,53.0,no,no_kids,big,white,casual,black,short_sleeve,blue_jeans,long,clothes,6,10,no,Saturday,22:12,22,12,27 °C,25 °C,89 %,W,2 km/h,Mostly Cloudy,27 °C,25 °C,89 %,WNW,4 km/h,Mostly Cloudy,27 °C,25 °C,89 %,CALM,0 km/h,Mostly Cloudy,Evening
2015-11-28 22:17:54,chinese,male,fat,42.0,no,no_kids,big,red,casual,orange,short_sleeve,blue_jeans,long,clothes,4,7,no,Saturday,22:17,22,17,27 °C,25 °C,89 %,W,2 km/h,Mostly Cloudy,27 °C,25 °C,89 %,WNW,4 km/h,Mostly Cloudy,27 °C,25 °C,89 %,CALM,0 km/h,Mostly Cloudy,Evening
2015-11-28 23:04:39,indian,male,moderate,55.0,no,no_kids,big,red,formal,blue,long sleeve,black,long,clothes,6,8,no,Saturday,23:04,23,04,27 °C,24 °C,84 %,ENE,6 km/h,Mostly Cloudy,27 °C,25 °C,89 %,W,2 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,Evening
2015-11-28 23:04:39,indian,male,moderate,38.0,no,no_kids,big,green,casual,unknown,short_sleeve,brown,long,clothes,3,9,no,Saturday,23:04,23,04,27 °C,24 °C,84 %,ENE,6 km/h,Mostly Cloudy,27 °C,25 °C,89 %,W,2 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,Evening
2015-11-28 23:04:39,indian,male,fat,41.0,no,no_kids,big,white,casual,red,short_sleeve,grey,short,clothes,3,7,no,Saturday,23:04,23,04,27 °C,24 °C,84 %,ENE,6 km/h,Mostly Cloudy,27 °C,25 °C,89 %,W,2 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,Evening
2015-11-28 23:04:39,indian,male,fat,55.0,no,no_kids,big,unknown,formal,blue,short_sleeve,black,long,clothes,4,10,no,Saturday,23:04,23,04,27 °C,24 °C,84 %,ENE,6 km/h,Mostly Cloudy,27 °C,25 °C,89 %,W,2 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,Evening
2015-11-28 23:14:19,indian,male,fat,35.0,no,no_kids,big,black,casual,green,short_sleeve,grey,long,blankets,4,8,no,Saturday,23:14,23,14,27 °C,24 °C,84 %,ENE,6 km/h,Mostly Cloudy,27 °C,25 °C,89 %,W,2 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,Evening
2015-11-28 23:18:29,indian,female,thin,44.0,no,no_kids,big,red,casual,grey,short_sleeve,white,short,clothes,5,9,no,Saturday,23:18,23,18,27 °C,24 °C,84 %,ENE,6 km/h,Mostly Cloudy,27 °C,25 °C,89 %,W,2 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,Evening
2015-11-28 23:54:31,foreigner ,unknown,unknown,52.0,yes,young,big,white,casual,red,short_sleeve,unknown,short,blankets,3,8,no,Saturday,23:54,23,54,27 °C,24 °C,84 %,E,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,6 km/h,Mostly Cloudy,Evening
2015-11-29 00:07:01,indian,male,fat,34.0,yes,young,big,white,casual,blue,short_sleeve,black,long,blankets,3,7,no,Sunday,00:07,00,07,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,E,4 km/h,Mostly Cloudy,Night
2015-11-29 00:08:32,foreigner ,female,unknown,51.0,yes,unknown,big,blue,casual,black,short_sleeve,black,long,clothes,4,8,no,Sunday,00:08,00,08,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,E,4 km/h,Mostly Cloudy,Night
2015-11-29 00:08:32,chinese,female,moderate,40.0,yes,young,big,white,casual,green,short_sleeve,pink,short,clothes,5,7,no,Sunday,00:08,00,08,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,E,4 km/h,Mostly Cloudy,Night
2015-11-29 00:08:32,chinese,female,moderate,28.0,yes,young,big,red,casual,black,short_sleeve,black,long,clothes,6,7,yes,Sunday,00:08,00,08,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,E,4 km/h,Mostly Cloudy,Night
2015-11-29 00:09:18,chinese,female,moderate,51.0,yes,young,big,white,unknown,green,short_sleeve,pink,short,clothes,6,7,no,Sunday,00:09,00,09,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,E,4 km/h,Mostly Cloudy,Night
2015-11-29 00:09:18,foreigner ,female,moderate,37.0,yes,young,big,blue,casual,pink,long sleeve,black,long,clothes,5,10,no,Sunday,00:09,00,09,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,E,4 km/h,Mostly Cloudy,Night
2015-11-29 00:09:18,chinese,male,thin,43.0,yes,toddler,big,red,casual,white,unknown,white,short,clothes,5,9,yes,Sunday,00:09,00,09,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,E,4 km/h,Mostly Cloudy,Night
2015-11-29 01:25:34,chinese,male,fat,53.0,no,no_kids,big,red,casual,blue,short_sleeve,green,short,unknown,3,9,yes,Sunday,01:25,01,25,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNE,6 km/h,Mostly Cloudy,Night
2015-11-29 01:25:34,chinese,male,fat,43.0,no,no_kids,big,blue,casual,black,short_sleeve,white,short,clothes,3,7,no,Sunday,01:25,01,25,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNE,6 km/h,Mostly Cloudy,Night
2015-11-29 01:25:34,foreigner ,male,thin,44.0,no,no_kids,small,brown,casual,grey,short_sleeve,brown,short,clothes,5,7,no,Sunday,01:25,01,25,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNE,6 km/h,Mostly Cloudy,Night
2015-11-29 01:25:34,chinese,female,moderate,44.0,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,10,no,Sunday,01:25,01,25,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNE,6 km/h,Mostly Cloudy,Night
2015-11-29 02:12:22,chinese,male,fat,50.0,no,no_kids,big,blue,formal,white,short_sleeve,black,short,clothes,3,10,yes,Sunday,02:12,02,12,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNE,9 km/h,Mostly Cloudy,Night
2015-11-29 02:12:22,chinese,female,moderate,38.0,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,9,no,Sunday,02:12,02,12,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNE,9 km/h,Mostly Cloudy,Night
2015-11-29 02:12:22,foreigner ,male,fat,46.0,no,no_kids,big,white,casual,orange,short_sleeve,brown,short,blankets,3,7,no,Sunday,02:12,02,12,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNE,9 km/h,Mostly Cloudy,Night
2015-11-29 02:12:22,chinese,female,moderate,47.0,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,9,no,Sunday,02:12,02,12,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNE,9 km/h,Mostly Cloudy,Night
2015-11-29 02:38:45,chinese,male,thin,51.0,yes,toddler,big,red,formal,white,short_sleeve,white,short,clothes,5,9,yes,Sunday,02:38,02,38,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,Night
2015-11-29 02:38:45,chinese,male,fat,29.0,no,no_kids,big,pink,formal,yellow,short_sleeve,black,short,clothes,5,9,no,Sunday,02:38,02,38,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,Night
2015-11-29 02:38:45,foreigner ,male,fat,29.0,no,no_kids,big,white,formal,green,short_sleeve,black,short,clothes,3,7,no,Sunday,02:38,02,38,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,Night
2015-11-29 02:38:45,chinese,female,moderate,41.0,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,10,no,Sunday,02:38,02,38,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,Night
2015-11-29 02:44:59,chinese,female,moderate,36.0,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,7,no,Sunday,02:44,02,44,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,Night
2015-11-29 02:44:59,chinese,male,fat,53.0,no,no_kids,big,red,casual,blue,short_sleeve,green,short,clothes,3,9,yes,Sunday,02:44,02,44,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,Night
2015-11-29 02:44:59,chinese,male,fat,36.0,no,no_kids,big,blue,casual,black,short_sleeve,white,short,clothes,3,7,no,Sunday,02:44,02,44,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,Night
2015-11-29 02:44:59,foreigner ,male,thin,39.0,no,no_kids,small,brown,formal,grey,short_sleeve,brown,short,clothes,5,10,no,Sunday,02:44,02,44,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,Night
2015-11-29 02:44:59,chinese,female,moderate,49.0,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,7,no,Sunday,02:44,02,44,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,NNE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,Night
2015-11-29 03:24:52,chinese,female,moderate,42.0,no,no_kids,big,white,unknown,white,short_sleeve,red,short,clothes,6,9,no,Sunday,03:24,03,24,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 03:24:52,chinese,female,moderate,34.0,no,no_kids,big,white,unknown,white,short_sleeve,red,short,clothes,6,9,no,Sunday,03:24,03,24,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 03:24:52,foreigner ,male,fat,54.0,no,no_kids,big,white,formal,orange,short_sleeve,brown,short,blankets,3,7,no,Sunday,03:24,03,24,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 03:24:52,chinese,male,fat,47.0,no,no_kids,big,blue,formal,white,short_sleeve,black,short,clothes,3,8,yes,Sunday,03:24,03,24,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ENE,9 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 03:36:20,chinese,female,moderate,42.0,yes,baby,big,white,unknown,white,short_sleeve,red,short,blankets,6,10,no,Sunday,03:36,03,36,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,Night
2015-11-29 03:36:20,chinese,female,moderate,42.0,yes,toddler,big,white,unknown,white,short_sleeve,red,short,blankets,6,7,no,Sunday,03:36,03,36,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,Night
2015-11-29 03:36:20,foreigner ,male,fat,50.0,no,no_kids,big,white,unknown,green,short_sleeve,black,short,clothes,3,8,no,Sunday,03:36,03,36,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,Night
2015-11-29 03:36:20,chinese,male,fat,38.0,no,no_kids,big,pink,unknown,yellow,unknown,black,short,blankets,5,8,no,Sunday,03:36,03,36,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,Night
2015-11-29 03:47:21,chinese,female,moderate,47.0,yes,baby,big,white,formal,white,short_sleeve,red,short,blankets,6,10,no,Sunday,03:47,03,47,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,Night
2015-11-29 03:47:21,chinese,female,moderate,54.0,yes,toddler,big,pink,casual,white,short_sleeve,red,short,blankets,3,10,no,Sunday,03:47,03,47,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,Night
2015-11-29 03:47:21,chinese,female,moderate,39.0,yes,toddler,big,orange,casual,purple,short_sleeve,purple,short,blankets,6,10,no,Sunday,03:47,03,47,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,Night
2015-11-29 03:47:21,chinese,female,moderate,44.0,yes,baby,big,blue,formal,orange,unknown,red,short,blankets,6,10,no,Sunday,03:47,03,47,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,27 °C,24 °C,84 %,ESE,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,Night
2015-11-29 04:01:54,chinese,female,moderate,45.0,yes,baby,big,red,formal,pink,short_sleeve,blue,short,blankets,5,8,no,Sunday,04:01,04,01,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:01:54,chinese,female,moderate,52.0,yes,baby,big,black,formal,pink,short_sleeve,red,short,blankets,6,10,no,Sunday,04:01,04,01,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:01:54,chinese,female,moderate,36.0,yes,baby,big,orange,formal,purple,short_sleeve,red,short,blankets,3,9,no,Sunday,04:01,04,01,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:01:54,chinese,female,moderate,35.0,yes,baby,big,black,formal,orange,short_sleeve,red,short,clothes,6,8,no,Sunday,04:01,04,01,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:02:14,chinese,female,moderate,29.0,no,no_kids,big,white,casual,pink,short_sleeve,blue_jeans,short,clothes,4,10,no,Sunday,04:02,04,02,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:02:14,chinese,male,fat,53.0,no,no_kids,big,blue,casual,white,short_sleeve,black,short,clothes,3,8,yes,Sunday,04:02,04,02,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:02:14,malay,female,fat,45.0,no,no_kids,big,black,casual,orange,long sleeve,white,long,clothes,5,9,no,Sunday,04:02,04,02,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:02:14,chinese,female,moderate,47.0,yes,baby,big,grey,formal,purple,short_sleeve,white,short,blankets,4,10,no,Sunday,04:02,04,02,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:02:14,chinese,female,moderate,39.0,yes,toddler,big,black,casual,orange,unknown,black,short,blankets,3,10,no,Sunday,04:02,04,02,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:02:14,indian,female,fat,43.0,no,no_kids,small,white,traditional,red,short_sleeve,black,long,clothes,5,10,no,Sunday,04:02,04,02,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:02:14,chinese,female,moderate,46.0,yes,baby,big,black,formal,pink,short_sleeve,pink,long,blankets,4,7,yes,Sunday,04:02,04,02,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:02:14,indian,female,fat,47.0,yes,young,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,8,no,Sunday,04:02,04,02,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:03:48,indian,female,fat,40.0,yes,young,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,9,no,Sunday,04:03,04,03,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:03:48,indian,female,fat,37.0,yes,young,big,black,casual,black,short_sleeve,black,short,clothes,5,9,yes,Sunday,04:03,04,03,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:03:48,indian,female,moderate,42.0,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,8,no,Sunday,04:03,04,03,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:03:48,chinese,male,moderate,28.0,no,no_kids,big,red,casual,yellow,short_sleeve,black,long,clothes,6,8,yes,Sunday,04:03,04,03,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:03:48,foreigner ,female,moderate,31.0,yes,young,big,blue,casual,pink,long sleeve,black,long,clothes,6,10,no,Sunday,04:03,04,03,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:03:48,indian,female,moderate,39.0,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,10,no,Sunday,04:03,04,03,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:03:48,indian,female,fat,29.0,no,no_kids,big,pink,traditional,white,short_sleeve,white,long,clothes,4,9,no,Sunday,04:03,04,03,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:03:48,chinese,female,moderate,48.0,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,10,no,Sunday,04:03,04,03,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:03:48,chinese,female,moderate,34.0,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,8,no,Sunday,04:03,04,03,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:03:48,indian,female,fat,36.0,yes,young,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,8,no,Sunday,04:03,04,03,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:03:48,indian,female,moderate,39.0,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,7,no,Sunday,04:03,04,03,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
2015-11-29 04:03:48,indian,female,fat,49.0,no,no_kids,big,white,formal,purple,long sleeve,black,long,clothes,6,7,no,Sunday,04:03,04,03,26 °C,24 °C,89 %,S,4 km/h,Mostly Cloudy,26 °C,24 °C,89 %,SSW,6 km/h,Mostly Cloudy,26 °C,24 °C,89 %,ESE,4 km/h,Mostly Cloudy,Night
