No,Date,Time,Race,Gender,Body_Size,Age_Range,With_Kids,Kids_Category,Basket_Size,Basket_colour,Attire,Shirt_Colour,shirt_type,Pants_Colour,pants_type,Wash_Item,Washer_No,Dryer_No,Spectacles,Age_Group
549,28/11/2015,0:53:14,indian,male,moderate,38.0,no,no_kids,big,white,casual,purple,short_sleeve,blue_jeans,long,blankets,6,8,yes,"(30, 40]"
550,28/11/2015,0:53:14,chinese,female,thin,36.0,yes,baby,big,white,casual,red,short_sleeve,black,long,blankets,3,8,no,"(30, 40]"
551,28/11/2015,1:07:40,malay,male,thin,48.0,no,no_kids,small,white,casual,black,short_sleeve,black,long,clothes,4,9,no,"(40, 50]"
552,28/11/2015,1:07:40,chinese,male,moderate,35.0,no,no_kids,big,white,casual,white,short_sleeve,black,long,clothes,3,10,yes,"(30, 40]"
553,28/11/2015,1:46:27,indian,male,thin,41.0,no,no_kids,big,black,casual,black,short_sleeve,black,long,blankets,4,7,yes,"(40, 50]"
554,28/11/2015,1:46:27,indian,female,fat,53.0,no,no_kids,big,blue,traditional,red,short_sleeve,white,long,clothes,5,10,no,"(50, 60]"
555,28/11/2015,1:46:27,chinese,female,moderate,44.0,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,10,no,"(40, 50]"
556,28/11/2015,1:54:34,chinese,female,thin,46.0,no,no_kids,big,grey,casual,black,short_sleeve,white,short,clothes,5,9,yes,"(40, 50]"
557,28/11/2015,1:54:34,indian,male,fat,29.0,no,no_kids,big,white,casual,white,short_sleeve,white,long,clothes,3,7,yes,"(20, 30]"
558,28/11/2015,3:15:41,foreigner ,male,fat,42.0,no,no_kids,big,red,casual,red,short_sleeve,black,long,blankets,6,7,no,"(40, 50]"
559,28/11/2015,4:34:53,chinese,female,moderate,39.0,no,no_kids,big,pink,casual,pink,short_sleeve,pink,long,clothes,5,10,yes,"(30, 40]"
560,28/11/2015,4:36:53,chinese,female,moderate,37.0,no,no_kids,big,green,casual,red,short_sleeve,black,long,blankets,6,7,no,"(30, 40]"
561,28/11/2015,4:36:53,indian,female,moderate,49.0,no,no_kids,big,green,casual,red,short_sleeve,red,short,clothes,3,9,no,"(40, 50]"
562,28/11/2015,4:36:53,indian,female,moderate,43.0,no,no_kids,big,blue,formal,green,short_sleeve,black,long,clothes,4,10,no,"(40, 50]"
563,28/11/2015,4:39:27,chinese,male,thin,42.0,no,no_kids,big,red,casual,black,long sleeve,blue_jeans,long,clothes,4,8,no,"(40, 50]"
564,28/11/2015,4:39:27,indian,male,thin,54.0,no,no_kids,big,white,casual,blue,short_sleeve,blue_jeans,long,blankets,5,7,no,"(50, 60]"
565,28/11/2015,5:18:18,indian,male,moderate,49.0,no,no_kids,big,green,casual,blue,short_sleeve,black,short,clothes,6,10,no,"(40, 50]"
566,28/11/2015,5:40:34,chinese,female,thin,51.0,no,no_kids,big,red,casual,black,long sleeve,blue_jeans,long,clothes,4,8,no,"(50, 60]"
567,28/11/2015,8:13:33,chinese,male,fat,53.0,no,no_kids,big,red,casual,blue,short_sleeve,black,long,clothes,6,10,no,"(50, 60]"
568,28/11/2015,8:23:27,indian,male,fat,38.0,yes,young,big,red,casual,brown,short_sleeve,blue_jeans,long,clothes,3,10,no,"(30, 40]"
569,28/11/2015,8:31:26,indian,male,fat,28.0,no,no_kids,big,yellow,casual,yellow,short_sleeve,blue_jeans,long,clothes,3,7,no,"(20, 30]"
570,28/11/2015,8:31:26,indian,male,fat,30.0,no,no_kids,big,red,casual,orange,short_sleeve,grey,long,clothes,4,7,yes,"(20, 30]"
571,28/11/2015,8:38:07,chinese,male,moderate,55.0,no,no_kids,big,blue,casual,white,short_sleeve,blue,short,blankets,4,8,yes,"(50, 60]"
572,28/11/2015,8:59:43,indian,male,fat,37.0,yes,young,big,blue,casual,red,short_sleeve,blue_jeans,long,clothes,4,10,no,"(30, 40]"
573,28/11/2015,9:01:39,foreigner ,male,fat,42.0,no,no_kids,big,white,casual,orange,short_sleeve,brown,short,blankets,5,7,no,"(40, 50]"
574,28/11/2015,9:01:39,foreigner ,male,moderate,33.0,no,no_kids,big,white,casual,white,short_sleeve,blue_jeans,long,clothes,3,7,no,"(30, 40]"
575,28/11/2015,9:07:24,chinese,male,fat,36.0,yes,young,big,orange,casual,white,short_sleeve,blue,short,clothes,3,8,yes,"(30, 40]"
576,28/11/2015,9:30:00,malay,female,fat,38.0,yes,toddler,big,red,casual,red,short_sleeve,grey,long,clothes,3,8,no,"(30, 40]"
577,28/11/2015,9:30:00,malay,female,moderate,33.0,no,no_kids,big,black,casual,grey,long sleeve,blue ,long,clothes,5,7,no,"(30, 40]"
578,28/11/2015,10:11:49,chinese,male,moderate,38.0,no,no_kids,big,red,casual,grey,short_sleeve,black,long,clothes,6,8,no,"(30, 40]"
579,28/11/2015,10:29:01,indian,female,moderate,36.0,no,no_kids,big,green,casual,black,short_sleeve,grey,long,clothes,6,10,no,"(30, 40]"
580,28/11/2015,10:40:32,chinese,male,thin,36.0,no,no_kids,big,green,casual,grey,short_sleeve,black,long,blankets,6,9,no,"(30, 40]"
581,28/11/2015,10:47:35,chinese,female,thin,53.0,no,no_kids,big,white,casual,blue,short_sleeve,blue_jeans,long,blankets,6,7,yes,"(50, 60]"
582,28/11/2015,11:02:24,malay,female,fat,50.0,no,no_kids,big,white,casual,red,short_sleeve,grey,long,clothes,6,9,yes,"(40, 50]"
583,28/11/2015,11:02:24,malay,female,fat,46.0,no,no_kids,big,white,traditional,red,long sleeve,red,long,blankets,5,7,yes,"(40, 50]"
584,28/11/2015,11:02:30,indian,female,fat,37.0,yes,young,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,9,no,"(30, 40]"
585,28/11/2015,11:02:30,indian,female,moderate,43.0,yes,baby,big,white,casual,blue,short_sleeve,brown,short,clothes,3,9,no,"(40, 50]"
586,28/11/2015,11:02:30,chinese,female,fat,48.0,yes,toddler,big,red,casual,red,short_sleeve,green,short,clothes,6,8,no,"(40, 50]"
587,28/11/2015,11:02:30,indian,female,fat,37.0,yes,young,big,red,casual,purple,short_sleeve,black,long,clothes,4,8,no,"(30, 40]"
588,28/11/2015,11:02:30,indian,female,moderate,52.0,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,7,no,"(50, 60]"
589,28/11/2015,11:02:30,indian,female,fat,39.0,no,no_kids,big,white,traditional,unknown,short_sleeve,black,long,blankets,4,8,no,"(30, 40]"
590,28/11/2015,11:02:49,chinese,female,moderate,38.0,no,no_kids,big,blue,casual,white,unknown,grey,long,blankets,3,7,no,"(30, 40]"
591,28/11/2015,11:02:49,chinese,female,fat,42.0,no,no_kids,big,blue,casual,brown,long sleeve,black,long,blankets,6,7,no,"(40, 50]"
592,28/11/2015,11:02:49,indian,female,moderate,41.0,no,no_kids,big,white,casual,white,short_sleeve,black,long,blankets,3,10,no,"(40, 50]"
593,28/11/2015,11:02:49,indian,female,moderate,47.0,no,no_kids,big,black,casual,black,short_sleeve,green,short,blankets,4,7,no,"(40, 50]"
594,28/11/2015,11:02:49,indian,female,moderate,29.0,no,no_kids,big,blue,casual,white,long sleeve,black,long,blankets,3,7,no,"(20, 30]"
595,28/11/2015,11:03:01,indian,female,fat,46.0,yes,young,big,pink,casual,white,short_sleeve,black,long,blankets,5,10,no,"(40, 50]"
596,28/11/2015,11:03:01,indian,female,fat,36.0,yes,young,big,pink,casual,white,short_sleeve,black,long,blankets,5,10,no,"(30, 40]"
597,28/11/2015,11:03:01,chinese,female,moderate,34.0,no,no_kids,big,green,casual,red,short_sleeve,black,long,blankets,4,7,no,"(30, 40]"
598,28/11/2015,11:03:01,chinese,female,moderate,51.0,no,no_kids,big,green,casual,red,short_sleeve,black,long,blankets,4,7,no,"(50, 60]"
599,28/11/2015,11:03:01,indian,female,moderate,51.0,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,7,no,"(50, 60]"
600,28/11/2015,11:03:57,indian,female,fat,44.0,no,no_kids,big,white,traditional,green,short_sleeve,black,long,blankets,5,8,no,"(40, 50]"
601,28/11/2015,11:03:57,chinese,female,moderate,33.0,no,no_kids,big,blue,casual,white,short_sleeve,grey,long,blankets,3,7,no,"(30, 40]"
602,28/11/2015,11:03:57,chinese,female,fat,46.0,no,no_kids,big,blue,casual,brown,long sleeve,black,long,blankets,5,7,no,"(40, 50]"
603,28/11/2015,11:03:57,indian,female,fat,45.0,yes,young,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,10,no,"(40, 50]"
604,28/11/2015,11:33:31,indian,female,moderate,45.0,no,no_kids,big,green,casual,blue,short_sleeve,blue_jeans,short,clothes,5,9,yes,"(40, 50]"
605,28/11/2015,12:15:39,indian,female,thin,50.0,yes,young,big,white,casual,white,short_sleeve,black,short,blankets,5,7,no,"(40, 50]"
606,28/11/2015,12:22:57,malay,female,moderate,37.0,no,no_kids,big,red,casual,red,long sleeve,black,long,clothes,5,8,no,"(30, 40]"
607,28/11/2015,12:50:13,indian,female,fat,40.0,yes,young,big,black,casual,black,short_sleeve,black,short,clothes,3,9,yes,"(30, 40]"
608,28/11/2015,12:50:13,foreigner ,female,thin,44.0,yes,baby,big,green,formal,yellow,long sleeve,black,long,clothes,3,7,yes,"(40, 50]"
609,28/11/2015,13:01:41,malay,female,fat,52.0,no,no_kids,big,red,formal,red,unknown,black,long,clothes,6,8,no,"(50, 60]"
610,28/11/2015,13:01:41,indian,male,fat,51.0,no,no_kids,big,white,casual,black,short_sleeve,blue_jeans,long,clothes,6,7,no,"(50, 60]"
611,28/11/2015,13:01:41,chinese,male,moderate,49.0,no,no_kids,big,white,casual,white,short_sleeve,black,short,clothes,6,8,yes,"(40, 50]"
612,28/11/2015,13:56:34,indian,female,moderate,40.0,yes,young,big,blue,casual,white,short_sleeve,black,long,clothes,4,7,no,"(30, 40]"
613,28/11/2015,14:50:23,malay,female,fat,46.0,no,no_kids,big,black,casual,orange,long sleeve,white,long,clothes,6,9,no,"(40, 50]"
614,28/11/2015,14:50:23,chinese,male,fat,38.0,no,no_kids,big,blue,casual,white,short_sleeve,black,short,clothes,3,9,yes,"(30, 40]"
615,28/11/2015,14:53:57,chinese,female,moderate,52.0,no,no_kids,big,white,casual,pink,short_sleeve,blue_jeans,short,clothes,4,7,no,"(50, 60]"
616,28/11/2015,14:53:57,indian,female,fat,55.0,no,no_kids,small,white,traditional,red,short_sleeve,black,long,clothes,5,9,no,"(50, 60]"
617,28/11/2015,14:56:42,indian,female,fat,51.0,yes,young,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,8,no,"(50, 60]"
618,28/11/2015,14:56:42,indian,female,fat,41.0,no,no_kids,big,white,formal,purple,long sleeve,black,long,clothes,4,7,no,"(40, 50]"
619,28/11/2015,14:56:42,indian,female,moderate,44.0,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,8,no,"(40, 50]"
620,28/11/2015,14:56:42,indian,female,fat,43.0,no,no_kids,big,pink,traditional,white,short_sleeve,white,long,clothes,4,10,no,"(40, 50]"
621,28/11/2015,14:58:17,chinese,female,moderate,49.0,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,10,no,"(40, 50]"
622,28/11/2015,14:58:17,chinese,female,moderate,55.0,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,9,no,"(50, 60]"
623,28/11/2015,14:58:17,indian,female,fat,29.0,yes,young,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,10,no,"(20, 30]"
624,28/11/2015,14:58:17,indian,female,moderate,32.0,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,10,no,"(30, 40]"
625,28/11/2015,14:58:17,indian,female,moderate,55.0,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,8,no,"(50, 60]"
626,28/11/2015,15:01:51,indian,female,fat,53.0,yes,unknown,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,10,no,"(50, 60]"
627,28/11/2015,15:01:51,indian,female,fat,35.0,yes,young,big,black,casual,black,short_sleeve,black,short,clothes,5,9,yes,"(30, 40]"
628,28/11/2015,16:16:37,foreigner ,female,moderate,55.0,yes,young,big,blue,casual,pink,long sleeve,black,long,clothes,3,10,no,"(50, 60]"
629,28/11/2015,16:16:37,chinese,male,moderate,54.0,no,no_kids,big,red,casual,yellow,short_sleeve,black,long,clothes,4,8,yes,"(50, 60]"
630,28/11/2015,18:01:45,foreigner ,male,fat,54.0,no,no_kids,big,red,formal,blue,long sleeve,black,long,blankets,4,10,no,"(50, 60]"
631,28/11/2015,18:01:45,foreigner ,male,fat,45.0,no,no_kids,big,white,casual,green,short_sleeve,black,short,clothes,3,7,no,"(40, 50]"
632,28/11/2015,18:39:28,chinese,male,fat,40.0,no,no_kids,big,blue,casual,black,unknown,black,long,clothes,6,9,yes,"(30, 40]"
633,28/11/2015,18:39:28,foreigner ,male,fat,37.0,no,no_kids,big,red,casual,white,long sleeve,black,long,clothes,5,9,no,"(30, 40]"
634,28/11/2015,18:39:28,foreigner ,male,fat,28.0,no,no_kids,big,white,traditional,grey,long sleeve,grey,long,clothes,4,7,no,"(20, 30]"
635,28/11/2015,19:20:25,indian,male,fat,39.0,yes,toddler,big,white,formal,white,short_sleeve,grey,long,clothes,4,7,no,"(30, 40]"
636,28/11/2015,19:20:54,indian,male,fat,38.0,yes,young,big,purple,casual,red,short_sleeve,black,long,blankets,6,10,yes,"(30, 40]"
637,28/11/2015,19:20:54,chinese,male,moderate,37.0,no,no_kids,big,red,casual,white,short_sleeve,blue,short,clothes,3,10,yes,"(30, 40]"
638,28/11/2015,19:37:03,foreigner ,male,fat,55.0,no,no_kids,big,red,casual,white,short_sleeve,black,long,blankets,6,7,no,"(50, 60]"
639,28/11/2015,19:41:26,indian,female,fat,47.0,no,no_kids,big,white,formal,blue,long sleeve,black,long,blankets,6,8,yes,"(40, 50]"
640,28/11/2015,20:13:04,malay,female,fat,32.0,yes,young,big,brown,traditional,blue,long sleeve,blue,long,clothes,3,10,yes,"(30, 40]"
641,28/11/2015,21:02:03,chinese,female,moderate,53.0,no,no_kids,big,white,casual,red,short_sleeve,grey,long,clothes,5,8,no,"(50, 60]"
642,28/11/2015,21:02:03,indian,female,moderate,40.0,no,no_kids,big,red,casual,brown,long sleeve,black,long,blankets,6,7,yes,"(30, 40]"
643,28/11/2015,21:07:53,chinese,male,fat,48.0,no,no_kids,big,pink,casual,yellow,short_sleeve,black,short,clothes,5,7,no,"(40, 50]"
644,28/11/2015,21:07:03,chinese,female,fat,29.0,no,no_kids,big,blue,casual,grey,long sleeve,blue,long,clothes,4,10,no,"(20, 30]"
645,28/11/2015,21:44:36,indian,male,fat,39.0,no,no_kids,big,pink,casual,black,short_sleeve,blue_jeans,long,clothes,5,7,no,"(30, 40]"
646,28/11/2015,22:12:27,indian,male,fat,46.0,no,no_kids,big,pink,casual,white,short_sleeve,white,short,clothes,5,8,no,"(40, 50]"
647,28/11/2015,22:12:27,indian,male,moderate,53.0,no,no_kids,big,white,casual,black,short_sleeve,blue_jeans,long,clothes,6,10,no,"(50, 60]"
648,28/11/2015,22:12:27,foreigner ,female,moderate,40.0,no,no_kids,big,black,unknown,brown,long sleeve,unknown,long,blankets,3,7,yes,"(30, 40]"
649,28/11/2015,22:17:54,chinese,male,fat,42.0,no,no_kids,big,red,casual,orange,short_sleeve,blue_jeans,long,clothes,4,7,no,"(40, 50]"
650,28/11/2015,23:04:39,indian,male,moderate,55.0,no,no_kids,big,red,formal,blue,long sleeve,black,long,clothes,6,8,no,"(50, 60]"
651,28/11/2015,23:04:39,indian,male,moderate,38.0,no,no_kids,big,green,casual,unknown,short_sleeve,brown,long,clothes,3,9,no,"(30, 40]"
652,28/11/2015,23:04:39,indian,male,fat,41.0,no,no_kids,big,white,casual,red,short_sleeve,grey,short,clothes,3,7,no,"(40, 50]"
653,28/11/2015,23:04:39,indian,male,fat,55.0,no,no_kids,big,unknown,formal,blue,short_sleeve,black,long,clothes,4,10,no,"(50, 60]"
654,28/11/2015,23:14:19,indian,male,fat,35.0,no,no_kids,big,black,casual,green,short_sleeve,grey,long,blankets,4,8,no,"(30, 40]"
655,28/11/2015,23:18:29,indian,female,thin,44.0,no,no_kids,big,red,casual,grey,short_sleeve,white,short,clothes,5,9,no,"(40, 50]"
656,28/11/2015,23:54:31,foreigner ,unknown,moderate,52.0,yes,young,big,white,casual,red,short_sleeve,unknown,short,blankets,3,8,no,"(50, 60]"
657,29/11/2015,0:07:01,indian,male,fat,34.0,yes,young,big,white,casual,blue,short_sleeve,black,long,blankets,3,7,no,"(30, 40]"
658,29/11/2015,0:08:32,chinese,female,moderate,40.0,yes,young,big,white,casual,green,short_sleeve,pink,short,clothes,5,7,no,"(30, 40]"
659,29/11/2015,0:08:32,chinese,female,moderate,28.0,yes,young,big,red,casual,black,short_sleeve,black,long,clothes,6,7,yes,"(20, 30]"
660,29/11/2015,0:08:32,foreigner ,female,moderate,51.0,yes,unknown,big,blue,casual,black,short_sleeve,black,long,clothes,4,8,no,"(50, 60]"
661,29/11/2015,0:09:18,chinese,female,moderate,51.0,yes,young,big,white,unknown,green,short_sleeve,pink,short,clothes,6,7,no,"(50, 60]"
662,29/11/2015,0:09:18,foreigner ,female,moderate,37.0,yes,young,big,blue,casual,pink,long sleeve,black,long,clothes,5,10,no,"(30, 40]"
663,29/11/2015,0:09:18,chinese,male,thin,43.0,yes,toddler,big,red,casual,white,unknown,white,short,clothes,5,9,yes,"(40, 50]"
664,29/11/2015,1:25:34,chinese,male,fat,53.0,no,no_kids,big,red,casual,blue,short_sleeve,green,short,unknown,3,9,yes,"(50, 60]"
665,29/11/2015,1:25:34,chinese,male,fat,43.0,no,no_kids,big,blue,casual,black,short_sleeve,white,short,clothes,3,7,no,"(40, 50]"
666,29/11/2015,1:25:34,foreigner ,male,thin,44.0,no,no_kids,small,brown,casual,grey,short_sleeve,brown,short,clothes,5,7,no,"(40, 50]"
667,29/11/2015,1:25:34,chinese,female,moderate,44.0,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,10,no,"(40, 50]"
668,29/11/2015,2:12:22,chinese,female,moderate,38.0,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,9,no,"(30, 40]"
669,29/11/2015,2:12:22,foreigner ,male,fat,46.0,no,no_kids,big,white,casual,orange,short_sleeve,brown,short,blankets,3,7,no,"(40, 50]"
670,29/11/2015,2:12:22,chinese,male,fat,50.0,no,no_kids,big,blue,formal,white,short_sleeve,black,short,clothes,3,10,yes,"(40, 50]"
671,29/11/2015,2:12:22,chinese,female,moderate,47.0,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,9,no,"(40, 50]"
672,29/11/2015,2:38:45,chinese,female,moderate,41.0,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,10,no,"(40, 50]"
673,29/11/2015,2:38:45,foreigner ,male,fat,29.0,no,no_kids,big,white,formal,green,short_sleeve,black,short,clothes,3,7,no,"(20, 30]"
674,29/11/2015,2:38:45,chinese,male,fat,29.0,no,no_kids,big,pink,formal,yellow,short_sleeve,black,short,clothes,5,9,no,"(20, 30]"
675,29/11/2015,2:38:45,chinese,male,thin,51.0,yes,toddler,big,red,formal,white,short_sleeve,white,short,clothes,5,9,yes,"(50, 60]"
676,29/11/2015,2:44:59,chinese,male,fat,53.0,no,no_kids,big,red,casual,blue,short_sleeve,green,short,clothes,3,9,yes,"(50, 60]"
677,29/11/2015,2:44:59,chinese,male,fat,36.0,no,no_kids,big,blue,casual,black,short_sleeve,white,short,clothes,3,7,no,"(30, 40]"
678,29/11/2015,2:44:59,foreigner ,male,thin,39.0,no,no_kids,small,brown,formal,grey,short_sleeve,brown,short,clothes,5,10,no,"(30, 40]"
679,29/11/2015,2:44:59,chinese,female,moderate,49.0,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,7,no,"(40, 50]"
680,29/11/2015,2:44:59,chinese,female,moderate,36.0,no,no_kids,big,white,formal,white,short_sleeve,red,short,clothes,6,7,no,"(30, 40]"
681,29/11/2015,3:24:52,foreigner ,male,fat,54.0,no,no_kids,big,white,formal,orange,short_sleeve,brown,short,blankets,3,7,no,"(50, 60]"
682,29/11/2015,3:24:52,chinese,male,fat,47.0,no,no_kids,big,blue,formal,white,short_sleeve,black,short,clothes,3,8,yes,"(40, 50]"
683,29/11/2015,3:24:52,chinese,female,moderate,34.0,no,no_kids,big,white,unknown,white,short_sleeve,red,short,clothes,6,9,no,"(30, 40]"
684,29/11/2015,3:24:52,chinese,female,moderate,42.0,no,no_kids,big,white,unknown,white,short_sleeve,red,short,clothes,6,9,no,"(40, 50]"
685,29/11/2015,3:36:20,foreigner ,male,fat,50.0,no,no_kids,big,white,unknown,green,short_sleeve,black,short,clothes,3,8,no,"(40, 50]"
686,29/11/2015,3:36:20,chinese,male,fat,38.0,no,no_kids,big,pink,unknown,yellow,unknown,black,short,blankets,5,8,no,"(30, 40]"
687,29/11/2015,3:36:20,chinese,female,moderate,42.0,yes,toddler,big,white,unknown,white,short_sleeve,red,short,blankets,6,7,no,"(40, 50]"
688,29/11/2015,3:36:20,chinese,female,moderate,42.0,yes,baby,big,white,unknown,white,short_sleeve,red,short,blankets,6,10,no,"(40, 50]"
689,29/11/2015,3:47:21,chinese,female,moderate,47.0,yes,baby,big,white,formal,white,short_sleeve,red,short,blankets,6,10,no,"(40, 50]"
690,29/11/2015,3:47:21,chinese,female,moderate,54.0,yes,toddler,big,pink,casual,white,short_sleeve,red,short,blankets,3,10,no,"(50, 60]"
691,29/11/2015,3:47:21,chinese,female,moderate,39.0,yes,toddler,big,orange,casual,purple,short_sleeve,purple,short,blankets,6,10,no,"(30, 40]"
692,29/11/2015,3:47:21,chinese,female,moderate,44.0,yes,baby,big,blue,formal,orange,unknown,red,short,blankets,6,10,no,"(40, 50]"
693,29/11/2015,4:01:54,chinese,female,moderate,52.0,yes,baby,big,black,formal,pink,short_sleeve,red,short,blankets,6,10,no,"(50, 60]"
694,29/11/2015,4:01:54,chinese,female,moderate,36.0,yes,baby,big,orange,formal,purple,short_sleeve,red,short,blankets,3,9,no,"(30, 40]"
695,29/11/2015,4:01:54,chinese,female,moderate,35.0,yes,baby,big,black,formal,orange,short_sleeve,red,short,clothes,6,8,no,"(30, 40]"
696,29/11/2015,4:01:54,chinese,female,moderate,45.0,yes,baby,big,red,formal,pink,short_sleeve,blue,short,blankets,5,8,no,"(40, 50]"
697,29/11/2015,4:02:14,chinese,female,moderate,47.0,yes,baby,big,grey,formal,purple,short_sleeve,white,short,blankets,4,10,no,"(40, 50]"
698,29/11/2015,4:02:14,chinese,female,moderate,39.0,yes,toddler,big,black,casual,orange,unknown,black,short,blankets,3,10,no,"(30, 40]"
699,29/11/2015,4:02:14,chinese,female,moderate,46.0,yes,baby,big,black,formal,pink,short_sleeve,pink,long,blankets,4,7,yes,"(40, 50]"
700,29/11/2015,4:02:14,malay,female,fat,45.0,no,no_kids,big,black,casual,orange,long sleeve,white,long,clothes,5,9,no,"(40, 50]"
701,29/11/2015,4:02:14,chinese,male,fat,53.0,no,no_kids,big,blue,casual,white,short_sleeve,black,short,clothes,3,8,yes,"(50, 60]"
702,29/11/2015,4:02:14,chinese,female,moderate,29.0,no,no_kids,big,white,casual,pink,short_sleeve,blue_jeans,short,clothes,4,10,no,"(20, 30]"
703,29/11/2015,4:02:14,indian,female,fat,43.0,no,no_kids,small,white,traditional,red,short_sleeve,black,long,clothes,5,10,no,"(40, 50]"
704,29/11/2015,4:02:14,indian,female,fat,47.0,yes,young,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,8,no,"(40, 50]"
705,29/11/2015,4:03:48,indian,female,fat,49.0,no,no_kids,big,white,formal,purple,long sleeve,black,long,clothes,6,7,no,"(40, 50]"
706,29/11/2015,4:03:48,indian,female,moderate,39.0,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,7,no,"(30, 40]"
707,29/11/2015,4:03:48,indian,female,fat,29.0,no,no_kids,big,pink,traditional,white,short_sleeve,white,long,clothes,4,9,no,"(20, 30]"
708,29/11/2015,4:03:48,chinese,female,moderate,34.0,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,8,no,"(30, 40]"
709,29/11/2015,4:03:48,chinese,female,moderate,48.0,no,no_kids,big,white,casual,white,short_sleeve,red,short,clothes,6,10,no,"(40, 50]"
710,29/11/2015,4:03:48,indian,female,fat,36.0,yes,young,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,8,no,"(30, 40]"
711,29/11/2015,4:03:48,indian,female,moderate,39.0,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,10,no,"(30, 40]"
712,29/11/2015,4:03:48,indian,female,moderate,42.0,yes,young,big,red,casual,white,short_sleeve,purple,short,clothes,3,8,no,"(40, 50]"
713,29/11/2015,4:03:48,indian,female,fat,40.0,yes,young,small,white,traditional,brown,short_sleeve,blue,long,clothes,5,9,no,"(30, 40]"
714,29/11/2015,4:03:48,indian,female,fat,37.0,yes,young,big,black,casual,black,short_sleeve,black,short,clothes,5,9,yes,"(30, 40]"
715,29/11/2015,4:03:48,foreigner ,female,moderate,31.0,yes,young,big,blue,casual,pink,long sleeve,black,long,clothes,6,10,no,"(30, 40]"
716,29/11/2015,4:03:48,chinese,male,moderate,28.0,no,no_kids,big,red,casual,yellow,short_sleeve,black,long,clothes,6,8,yes,"(20, 30]"
717,29/11/2015,4:04:37,foreigner ,male,fat,46.0,no,no_kids,big,red,formal,blue,long sleeve,black,long,blankets,4,9,no,"(40, 50]"
718,29/11/2015,4:04:37,foreigner ,male,fat,30.0,no,no_kids,big,white,casual,green,short_sleeve,black,short,clothes,3,9,no,"(20, 30]"
719,29/11/2015,4:04:37,chinese,male,fat,53.0,no,no_kids,big,blue,casual,black,short_sleeve,black,long,clothes,6,10,yes,"(50, 60]"
720,29/11/2015,4:04:37,foreigner ,male,fat,55.0,no,no_kids,big,red,casual,white,long sleeve,black,long,clothes,5,8,no,"(50, 60]"
721,29/11/2015,4:04:37,foreigner ,male,fat,51.0,no,no_kids,big,white,traditional,grey,long sleeve,grey,long,clothes,4,7,no,"(50, 60]"
722,29/11/2015,4:04:37,indian,male,fat,46.0,yes,toddler,big,white,formal,white,short_sleeve,grey,long,clothes,4,10,no,"(40, 50]"
723,29/11/2015,4:04:37,indian,male,fat,45.0,yes,young,big,purple,casual,red,short_sleeve,black,long,blankets,6,10,yes,"(40, 50]"
724,29/11/2015,4:04:37,chinese,male,moderate,45.0,no,no_kids,big,red,casual,white,short_sleeve,blue,short,clothes,3,10,yes,"(40, 50]"
725,29/11/2015,4:04:37,foreigner ,male,fat,32.0,no,no_kids,big,red,casual,white,short_sleeve,black,long,blankets,4,7,no,"(30, 40]"
726,29/11/2015,4:04:37,indian,female,fat,37.0,no,no_kids,big,white,formal,blue,long sleeve,black,long,blankets,4,8,yes,"(30, 40]"
727,29/11/2015,4:05:42,malay,female,fat,54.0,yes,young,big,brown,traditional,blue,long sleeve,blue,long,clothes,3,7,yes,"(50, 60]"
728,29/11/2015,4:05:42,chinese,female,moderate,35.0,no,no_kids,big,white,casual,red,short_sleeve,grey,long,clothes,5,10,no,"(30, 40]"
729,29/11/2015,4:05:42,indian,female,moderate,28.0,no,no_kids,big,red,casual,brown,long sleeve,black,long,blankets,3,7,yes,"(20, 30]"
730,29/11/2015,4:05:59,chinese,male,fat,38.0,no,no_kids,big,pink,casual,yellow,short_sleeve,black,short,clothes,5,7,no,"(30, 40]"
731,29/11/2015,4:05:59,chinese,female,fat,52.0,no,no_kids,big,blue,casual,grey,long sleeve,blue,long,clothes,4,8,no,"(50, 60]"
732,29/11/2015,4:05:59,indian,male,fat,35.0,no,no_kids,big,pink,casual,black,short_sleeve,blue_jeans,long,clothes,5,8,no,"(30, 40]"
